original_title,original_language,poster_path,language_name,vote_average
गंगूबाई काठियावाड़ी,hi,/wHPEKlzg7CaJFCjWlMdZKpCRIDl.jpg,Hindi,7.4
Pad Man,hi,/guI9SEqpZ6A0mhYpngb1gwAy6N2.jpg,Hindi,7.4
भाग मिल्खा भाग,hi,/bXywc0CEzS1fIshPWWi4V8A58U3.jpg,Hindi,7.4
कल हो ना हो,hi,/zhMI6I0kSLnewTMwE0A8Tz3Cj2f.jpg,Hindi,7.4
वीर-ज़ारा,hi,/j267YqLvKAHeyykTflxzpgVgviQ.jpg,Hindi,7.4
पिंक,hi,/6xNhnyKm2M5FEOY7xv5iKiQ5P3.jpg,Hindi,7.4
पान सिंह तोमर,hi,/ii2KMVvGmcmJrqwYcT5nKn92bD5.jpg,Hindi,7.4
गुज़ारिश,hi,/uQgjtBBZ9se2Kcir9xQ9xY2kzyl.jpg,Hindi,7.363
बदला,hi,/eKpzbERuhogYTwI3PwfVsAHXnuO.jpg,Hindi,7.361
Queen,hi,/vKLp0X2RQOuA31R3AdaYtDdKIPK.jpg,Hindi,7.3
गल्ली बॉय,hi,/4RE7TD5TqEXbPKyUHcn7CSeMlrJ.jpg,Hindi,7.3
The Lunchbox,hi,/jSOiz1h97i3qwjZJXY8SeLvjPsl.jpg,Hindi,7.3
जोधा अकबर,hi,/gPjgeywFNTlh9IUuXWy85nn4h8J.jpg,Hindi,7.3
नीरजा,hi,/alDRJWHI1TfqB9ev6cMbVE5P92x.jpg,Hindi,7.3
सुपर 30,hi,/36amdc9k4M2nfY5orvMvwlHb4o8.jpg,Hindi,7.3
स्वदेस,hi,/yUSL24kpHc9Nls4Pohia4shgcIM.jpg,Hindi,7.3
हिंदी मीडियम,hi,/2v0nQd3kYBV0iPNCVHiaLWGb1hg.jpg,Hindi,7.271
जब वी मेट,hi,/reEzvhfp85DTapHSPRzBULCXUuz.jpg,Hindi,7.3
Rockstar,hi,/2LR5ManbBWmotbM0lYCJ1TVko9P.jpg,Hindi,7.3
सीक्रेट सुपरस्टार,hi,/fkTeziNtc0uwE899uI1hlMOEdZL.jpg,Hindi,7.267
स्पेशल 26,hi,/cOo6lOiZXO0zldPKsih9asKPWDo.jpg,Hindi,7.259
बाजीराव मस्तानी,hi,/a3kM4CBTSI4NC8KYeSRJCh55liV.jpg,Hindi,7.3
बधाई हो,hi,/1RCzZkjxnL9MiAOP4oQQm63Ku0p.jpg,Hindi,7.3
लगान,hi,/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg,Hindi,7.253
ये जवानी है दीवानी,hi,/em39H81XLCDgXsI7V4IcBZseEO6.jpg,Hindi,7.2
Salaam Bombay!,hi,/eECutr4lseF2dDI7Okfq0CYAhWZ.jpg,Hindi,7.248
Kites,hi,/lYJhUIsKtlke4gNNHkYZNppYlTZ.jpg,Hindi,7.2
Raid,hi,/qx3m9mRUmDZUVQeAe7CAzFX7xCB.jpg,Hindi,7.2
लगे रहो मुन्ना भाई,hi,/lgSn1tXDstMXSHJYkSibKkHqW8y.jpg,Hindi,7.2
हैदर,hi,/lOCotkHPODWdsRDMoLbSdLdVT3L.jpg,Hindi,7.2
Wake Up Sid,hi,/1UpgW67W6Do0xizTuE26bMQFLdL.jpg,Hindi,7.2
इंग्लिश विंग्लिश,hi,/ccEVR8sf18psGH5daio9y7OGu93.jpg,Hindi,7.2
खोसला का घोसला,hi,/1n6f8pwq2qEyc2mt5aungj1ZBwT.jpg,Hindi,7.2
राज़ी,hi,/fF2xXApETxZqyluokyJ1x4gIiTf.jpg,Hindi,7.204
लूडो,hi,/zWq4HzuIcvoFss4BDkILYZqceuw.jpg,Hindi,7.2
मुन्ना भाई एम बी बी एस,hi,/nZNUTxGsSB4nLEC9Bpa2xfu81qV.jpg,Hindi,7.2
हाईवे,hi,/xuTevYF35WDkElpm5vNBVaISkT9.jpg,Hindi,7.2
संजू,hi,/q1wkN4VQuBTj1AeyTLLz2w6awMA.jpg,Hindi,7.2
ओएमजी - ओ माय गॉड!,hi,/hzbvI96Kw1UlXfA0VxFhjaQDLU6.jpg,Hindi,7.2
उड़ान,hi,/zXTNLbtHiNQLsPNEirXRknp4QZI.jpg,Hindi,7.2
उड़ता पंजाब,hi,/c7BXGhHwvK1AfDCmfPTtw5LsuIU.jpg,Hindi,7.2
चकदे! इंडिया,hi,/mmFMgEsTRCAGAtwffGpuo3mJsxN.jpg,Hindi,7.2
कहानी,hi,/shsN1B7IPAQG1NLF6WVVi3X89lM.jpg,Hindi,7.2
M.S. Dhoni: The Untold Story,hi,/lUpMckVHaB55YJ3SMK0arwxKmCt.jpg,Hindi,7.2
दम लगा के हईशा,hi,/c9TX2kH1rG7QYEl09flOVg82QdU.jpg,Hindi,7.2
जवान,hi,/ddAHq5R52rZSuTq3nV7AphPo7Ff.jpg,Hindi,7.1
किल,hi,/m2zXTuNPkywdYLyWlVyJZW2QOJH.jpg,Hindi,7.144
न्यूटन,hi,/ubzHA1aXUsWvQJHjvqBCHxzTBi5.jpg,Hindi,7.1
सरदार उधम,hi,/lAyDLZAVjslmtPC0EW5OSh0BMYA.jpg,Hindi,7.1
Monsieur (Sir),hi,/1xlh1jh9Lxz4OzusFKeljqoRxjL.jpg,Hindi,7.1
केसरी,hi,/ctjT1pMNAGD9ou0kuhz806tf7kX.jpg,Hindi,7.1
गैंग्स ऑफ़ वास्सेपुर पार्ट - १,hi,/xAy208Znkingmfnb5ZbULwLyIwW.jpg,Hindi,7.1
Airlift,hi,/oyaxIm3kTWDQtcYQ45eN5sZ6WIz.jpg,Hindi,7.1
ओम शांति ओम,hi,/ac2a7CJjxFwUULB8YGHdmDL5oSP.jpg,Hindi,7.083
रंग दे बसंती,hi,/f1bF8CHzEu621bPSIg6XiUNAabh.jpg,Hindi,7.1
जॉली एलएलबी,hi,/zmh8eBq0MdwqHl7NMyVOnAhNu7I.jpg,Hindi,7.1
देली बेली,hi,/hGmjlOFPaqwxAxR3XDvalExTlXd.jpg,Hindi,7.1
रब ने बना दी जोड़ी,hi,/m8x6I2qf3R98HtF4DmJXcdxCU64.jpg,Hindi,7.071
जब तक है जान,hi,/1TlzJZrzUlaC95Noqt3oMoxQxCu.jpg,Hindi,7.059
रमन राघव २.०,hi,/pvOHStFmbbttTC900Z4npCP7muY.jpg,Hindi,7.0
Dear Zindagi,hi,/oUg0N2isgZ5rrxdXnsemcKolfKZ.jpg,Hindi,7.0
पीकू,hi,/yo7EZWiLpLGhqs3YnlDGDBPjfTb.jpg,Hindi,7.0
Uri: The Surgical Strike,hi,/yNySAgpAnWmPpYinim9E0tUzJWG.jpg,Hindi,7.0
Parmanu: The Story of Pokhran,hi,/58X8iBxgT5n4aVBLkDFSnOrIHlD.jpg,Hindi,7.0
मसान,hi,/pDg9Em9YJtIdIzvjMklmFsTBB0s.jpg,Hindi,7.0
कपूर एण्ड सन्स,hi,/oPdcOInH8TqR5udDTDPiDuLSN90.jpg,Hindi,7.0
कई पो छे!,hi,/cAlv5vmDXzpVmTCk4DmggUbW7cd.jpg,Hindi,7.0
गजनी,hi,/cPLzHxPFRjzNvoyncdtDGBAxjp.jpg,Hindi,7.0
Don 2,hi,/2gBM8c36HIwn4vc2UuMeliqiCKY.jpg,Hindi,6.979
शोले,hi,/ya9bwgqA4eNl5bQ9QqS0jcmRoBS.jpg,Hindi,7.0
मोहब्बतें,hi,/zB7zJQgk4pPoxsPzZP0CqUgHuXN.jpg,Hindi,7.0
गोलियों की रासलीला रामलीला,hi,/6Pph0xbOJvNPhWh1fdeWGHppSPH.jpg,Hindi,7.0
A Wednesday!,hi,/gVUSxtJM3arL5VIUIRNYde20EF0.jpg,Hindi,6.954
पद्मावत,hi,/5kk71s8Vmvt8XQOojevhTA5QcB0.jpg,Hindi,6.943
चोर निकल के भागा,hi,/1MIDERaEUMw1rYDM99tGZPY80Ap.jpg,Hindi,6.9
आनन्द,hi,/jGFVyNJmEmgZsJ8wvuGU7GbCHrI.jpg,Hindi,6.9
অপুর সংসার,bn,/6Tz1Q69o2n3Zwb0ZffzPL0nFt2T.jpg,Bengali,8.1
পথের পাঁচালী,bn,/frZj5djlU9hFEjMcL21RJZVuG5O.jpg,Bengali,7.9
অপরাজিত,bn,/qvR2Qs42WHwCEcuwhQnterU3gVY.jpg,Bengali,7.9
চারুলতা,bn,/4kznHLoJGN3OBZunQvZwy26it8z.jpg,Bengali,7.6
জলসাঘর,bn,/21Mfk2TTrgy2rv4jeINMKRUUdhW.jpg,Bengali,7.5
মাসুদ রানা: ধ্বংস পাহাড়,bn,/yF2g3MDacpZTMywh97qghW6Y0H4.jpg,Bengali,6.5
Mandariinid,et,/jNKUXcwZr1vpgq7sGTCEqdngo4Z.jpg,Estonian,7.681
Klass,et,/pXke5ubr1Wlz4F0ca0jfcVK4ZYc.jpg,Estonian,7.4
November,et,/yMqtCSzSAB9Aiw8yiuUKBoxEeAm.jpg,Estonian,7.1
1944,et,/3DyGmQ53Tj4iSvYxMrj3x4o5kwy.jpg,Estonian,6.9
As bestas,gl,/ytWMRYLlusyzMFFjyuFRY1liteR.jpg,Galician,7.5
O que arde,gl,/nUKz4u9XTts01u0qpAfu9Jta9tI.jpg,Galician,6.369
Málmhaus,is,/A9BcPpQlrRBWsyt5SAMXrbtukef.jpg,Icelandic,7.353
Kona fer í stríð,is,/9IwRoLxbYF1Vu1KxHt0aLbyeS5u.jpg,Icelandic,7.2
Fúsi,is,/v0dQuDILXHbq89d0v9biRosqjoV.jpg,Icelandic,7.186
Hjartasteinn,is,/kuYjPaP7RQGwfMQ2hH8Fn2vUgMn.jpg,Icelandic,7.162
Hrútar,is,/pk75njhxcxTJAl0FJ1V2ROGIEy1.jpg,Icelandic,7.0
Andið eðlilega,is,/wYoOX37zNCHWZMg6s0dRpVrkyU.jpg,Icelandic,6.7
Undir trénu,is,/hiIYGMGAb5TrP8WnG2XsCjcmVKN.jpg,Icelandic,6.732
Dýrið,is,/gP9yviboTGWGolqUZKIB1UkF1C2.jpg,Icelandic,6.4
Djúpið,is,/7fJZbHl3P9oaDhLEoJOaaOiX5EF.jpg,Icelandic,6.3
Napóleonsskjölin,is,/l5VLVINzfiltL1fqNLt8oMTWnr0.jpg,Icelandic,6.241
"Hvítur, Hvítur Dagur",is,/3NPNQSXlYvRqECOPFozjoGhjy4n.jpg,Icelandic,6.2
101 Reykjavík,is,/4zKQ9Wz68tLQ4WGirHDNXR1NdLf.jpg,Icelandic,6.168
Ég Man Þig,is,/eJncIaKkn0in8QxZySGZuGU68RA.jpg,Icelandic,6.1
ואלס עם באשיר,he,/zQaCv7lKwHsh0YSHkt1QNjIOZ1c.jpg,Hebrew,7.692
גט: המשפט של ויויאן אמסלם,he,/wu0FRMPgoY7BxuLpwApHZt6nWz9.jpg,Hebrew,7.5
ביקור התזמורת,he,/gZPUNtSWnn23Zd88wxL5xzqYYqy.jpg,Hebrew,7.086
האופה מברלין,he,/WwHLnuqqwhvCkBACCMAR5xuQMA.jpg,Hebrew,7.1
שומרי הסף,he,/y7B7Ko7ZEXKcBLkO8HiGFAxAKjA.jpg,Hebrew,6.9
עץ לימון,he,/ja6wxZbjuv6hwnZ7LCHfN85kd0u.jpg,Hebrew,6.9
Out in the Dark,he,/1e4rasagdrAmqlRKOBZ52zy2rt6.jpg,Hebrew,6.9
פוקסטרוט,he,/ec59rAksDZwMaOZl1DHOXNJxIfz.jpg,Hebrew,6.8
תל אביב על האש,he,/ryzojLKm8xEYu1F2sme8rFo1Qoy.jpg,Hebrew,6.713
מי מפחד מהזאב הרע,he,/7SEdoH6qBIYNhIV7H9cFSRe3wO1.jpg,Hebrew,6.64
לבנון,he,/ulWjW1KhMLHwWJ97593reBhnXlv.jpg,Hebrew,6.532
סופת חול,he,/ac1fT6Lv7k2GrINl6gKMUcFyqD4.jpg,Hebrew,6.0
A Tale of Love and Darkness,he,/1wvj1fegZmEeFpNFMKgc0DjL6Zc.jpg,Hebrew,5.7
